"	date",id_station,id_parameter,value,unit
01/03/2018,CUT,PM10,85,2
01/03/2018,FAC,PM10,63,2
01/03/2018,IZT,PM10,76,2
01/03/2018,MER,PM10,83,2
01/03/2018,MER,PM2.5,31,2
01/03/2018,NEZ,PM2.5,35,2
01/03/2018,SAG,PM10,93,2
01/03/2018,SAG,PM2.5,36,2
01/03/2018,SFE,PM10,53,2
01/03/2018,SFE,PM2.5,24,2
01/03/2018,TAH,PM10,80,2
01/03/2018,TLA,PM10,71,2
01/03/2018,TLA,PM2.5,29,2
01/03/2018,UAX,PM2.5,34,2
01/03/2018,VIF,PM10,91,2
01/03/2018,XAL,PM10,124,2
01/03/2018,XAL,PM2.5,44,2
01/03/2018,CCA,PM2.5,33,2
01/03/2018,MGH,PM10,53,2
01/03/2018,MGH,PM2.5,28,2
01/03/2018,AJM,PM10,57,2
01/03/2018,AJM,PM2.5,27,2
01/03/2018,BJU,PM10,66,2
01/03/2018,BJU,PM2.5,31,2
01/03/2018,INN,PM10,40,2
01/03/2018,INN,PM2.5,23,2
01/03/2018,GAM,PM2.5,38,2
02/03/2018,AJU,PM2.5,33,2
02/03/2018,ATI,PM10,57,2
02/03/2018,CAM,PM10,79,2
02/03/2018,CAM,PM2.5,35,2
02/03/2018,CHO,PM10,101,2
02/03/2018,CUA,PM10,52,2
02/03/2018,CUT,PM10,62,2
02/03/2018,FAC,PM10,59,2
02/03/2018,IZT,PM10,69,2
02/03/2018,MER,PM10,84,2
02/03/2018,MER,PM2.5,37,2
02/03/2018,NEZ,PM2.5,31,2
02/03/2018,SAG,PM10,62,2
02/03/2018,SAG,PM2.5,26,2
02/03/2018,SFE,PM10,64,2
02/03/2018,SFE,PM2.5,32,2
02/03/2018,TAH,PM10,64,2
02/03/2018,TLA,PM10,74,2
02/03/2018,TLA,PM2.5,34,2
02/03/2018,UAX,PM2.5,30,2
02/03/2018,VIF,PM10,57,2
02/03/2018,XAL,PM10,88,2
02/03/2018,XAL,PM2.5,34,2
02/03/2018,CCA,PM2.5,29,2
02/03/2018,MGH,PM10,60,2
02/03/2018,MGH,PM2.5,32,2
02/03/2018,AJM,PM10,59,2
02/03/2018,AJM,PM2.5,30,2
02/03/2018,BJU,PM10,61,2
02/03/2018,BJU,PM2.5,31,2
02/03/2018,INN,PM10,50,2
02/03/2018,INN,PM2.5,29,2
02/03/2018,GAM,PM2.5,33,2
03/03/2018,AJU,PM2.5,25,2
03/03/2018,ATI,PM10,51,2
03/03/2018,CAM,PM10,63,2
03/03/2018,CAM,PM2.5,27,2
03/03/2018,CHO,PM10,83,2
03/03/2018,CUA,PM10,41,2
03/03/2018,CUT,PM10,59,2
03/03/2018,FAC,PM10,45,2
03/03/2018,IZT,PM10,57,2
03/03/2018,MER,PM10,67,2
03/03/2018,MER,PM2.5,27,2
03/03/2018,NEZ,PM2.5,25,2
03/03/2018,SAG,PM10,65,2
03/03/2018,SAG,PM2.5,25,2
03/03/2018,SFE,PM10,45,2
03/03/2018,SFE,PM2.5,18,2
03/03/2018,TAH,PM10,70,2
03/03/2018,TLA,PM10,64,2
03/03/2018,TLA,PM2.5,29,2
03/03/2018,UAX,PM2.5,23,2
03/03/2018,VIF,PM10,53,2
03/03/2018,XAL,PM10,83,2
03/03/2018,XAL,PM2.5,30,2
03/03/2018,CCA,PM2.5,20,2
03/03/2018,MGH,PM10,47,2
03/03/2018,MGH,PM2.5,23,2
03/03/2018,AJM,PM10,47,2
03/03/2018,AJM,PM2.5,19,2
03/03/2018,BJU,PM10,49,2
03/03/2018,BJU,PM2.5,22,2
03/03/2018,INN,PM10,38,2
03/03/2018,INN,PM2.5,19,2
03/03/2018,GAM,PM2.5,26,2
04/03/2018,AJU,PM2.5,25,2
04/03/2018,ATI,PM10,38,2
04/03/2018,CAM,PM10,52,2
04/03/2018,CAM,PM2.5,23,2
04/03/2018,CHO,PM10,67,2
04/03/2018,CUA,PM10,32,2
04/03/2018,CUT,PM10,51,2
04/03/2018,FAC,PM10,42,2
04/03/2018,IZT,PM10,58,2
04/03/2018,NEZ,PM2.5,31,2
04/03/2018,SAG,PM10,61,2
04/03/2018,SAG,PM2.5,25,2
04/03/2018,TAH,PM10,76,2
04/03/2018,TLA,PM10,48,2
04/03/2018,TLA,PM2.5,19,2
04/03/2018,UAX,PM2.5,30,2
04/03/2018,VIF,PM10,63,2
04/03/2018,CCA,PM2.5,22,2
04/03/2018,MGH,PM10,41,2
04/03/2018,MGH,PM2.5,21,2
04/03/2018,AJM,PM10,39,2
04/03/2018,AJM,PM2.5,19,2
04/03/2018,BJU,PM10,50,2
04/03/2018,BJU,PM2.5,25,2
04/03/2018,INN,PM10,31,2
04/03/2018,INN,PM2.5,15,2
04/03/2018,GAM,PM2.5,30,2
05/03/2018,AJU,PM2.5,24,2
05/03/2018,CAM,PM10,79,2
05/03/2018,CAM,PM2.5,35,2
05/03/2018,CHO,PM10,68,2
05/03/2018,CUA,PM10,39,2
05/03/2018,CUT,PM10,72,2
05/03/2018,FAC,PM10,61,2
05/03/2018,IZT,PM10,68,2
05/03/2018,NEZ,PM2.5,30,2
05/03/2018,SAG,PM10,82,2
05/03/2018,SAG,PM2.5,29,2
05/03/2018,TAH,PM10,93,2
05/03/2018,TLA,PM10,69,2
05/03/2018,TLA,PM2.5,29,2
05/03/2018,UAX,PM2.5,35,2
05/03/2018,VIF,PM10,67,2
05/03/2018,CCA,PM2.5,29,2
05/03/2018,MGH,PM10,54,2
05/03/2018,MGH,PM2.5,30,2
05/03/2018,AJM,PM10,50,2
05/03/2018,AJM,PM2.5,24,2
05/03/2018,BJU,PM10,63,2
05/03/2018,BJU,PM2.5,32,2
05/03/2018,INN,PM10,32,2
05/03/2018,INN,PM2.5,18,2
05/03/2018,GAM,PM2.5,34,2
06/03/2018,AJU,PM2.5,33,2
06/03/2018,CAM,PM10,70,2
06/03/2018,CAM,PM2.5,31,2
06/03/2018,CHO,PM10,83,2
06/03/2018,CUA,PM10,37,2
06/03/2018,CUT,PM10,78,2
06/03/2018,FAC,PM10,49,2
06/03/2018,IZT,PM10,63,2
06/03/2018,NEZ,PM2.5,39,2
06/03/2018,SAG,PM10,99,2
06/03/2018,SAG,PM2.5,34,2
06/03/2018,TAH,PM10,77,2
06/03/2018,TLA,PM10,59,2
06/03/2018,TLA,PM2.5,28,2
06/03/2018,UAX,PM2.5,34,2
06/03/2018,VIF,PM10,81,2
06/03/2018,CCA,PM2.5,31,2
06/03/2018,MGH,PM10,49,2
06/03/2018,MGH,PM2.5,25,2
06/03/2018,AJM,PM10,47,2
06/03/2018,AJM,PM2.5,24,2
06/03/2018,BJU,PM10,56,2
06/03/2018,BJU,PM2.5,27,2
06/03/2018,INN,PM10,28,2
06/03/2018,INN,PM2.5,18,2
06/03/2018,GAM,PM2.5,37,2
07/03/2018,CAM,PM10,64,2
07/03/2018,CAM,PM2.5,30,2
07/03/2018,CHO,PM10,98,2
07/03/2018,CUA,PM10,42,2
07/03/2018,CUT,PM10,51,2
07/03/2018,FAC,PM10,45,2
07/03/2018,IZT,PM10,62,2
07/03/2018,MER,PM10,74,2
07/03/2018,MER,PM2.5,37,2
07/03/2018,NEZ,PM2.5,32,2
07/03/2018,TAH,PM10,73,2
07/03/2018,TLA,PM10,62,2
07/03/2018,TLA,PM2.5,31,2
07/03/2018,UAX,PM2.5,35,2
07/03/2018,VIF,PM10,53,2
07/03/2018,XAL,PM10,80,2
07/03/2018,XAL,PM2.5,32,2
07/03/2018,CCA,PM2.5,29,2
07/03/2018,MGH,PM10,48,2
07/03/2018,MGH,PM2.5,28,2
07/03/2018,AJM,PM10,50,2
07/03/2018,AJM,PM2.5,29,2
07/03/2018,BJU,PM10,54,2
07/03/2018,BJU,PM2.5,30,2
07/03/2018,INN,PM10,35,2
07/03/2018,INN,PM2.5,24,2
07/03/2018,GAM,PM2.5,32,2
08/03/2018,ATI,PM10,42,2
08/03/2018,CAM,PM10,53,2
08/03/2018,CAM,PM2.5,26,2
08/03/2018,CHO,PM10,78,2
08/03/2018,CUA,PM10,38,2
08/03/2018,CUT,PM10,59,2
08/03/2018,FAC,PM10,38,2
08/03/2018,IZT,PM10,52,2
08/03/2018,MER,PM10,65,2
08/03/2018,MER,PM2.5,32,2
08/03/2018,NEZ,PM2.5,27,2
08/03/2018,SAG,PM10,67,2
08/03/2018,SAG,PM2.5,27,2
08/03/2018,TAH,PM10,89,2
08/03/2018,TLA,PM10,53,2
08/03/2018,TLA,PM2.5,26,2
08/03/2018,UAX,PM2.5,25,2
08/03/2018,VIF,PM10,60,2
08/03/2018,XAL,PM10,93,2
08/03/2018,XAL,PM2.5,36,2
08/03/2018,CCA,PM2.5,23,2
08/03/2018,MGH,PM10,42,2
08/03/2018,MGH,PM2.5,25,2
08/03/2018,AJM,PM10,43,2
08/03/2018,AJM,PM2.5,25,2
08/03/2018,BJU,PM10,47,2
08/03/2018,BJU,PM2.5,24,2
08/03/2018,INN,PM10,28,2
08/03/2018,INN,PM2.5,19,2
08/03/2018,GAM,PM2.5,30,2
09/03/2018,ATI,PM10,51,2
09/03/2018,CAM,PM10,57,2
09/03/2018,CAM,PM2.5,28,2
09/03/2018,CHO,PM10,70,2
09/03/2018,CUA,PM10,31,2
09/03/2018,CUT,PM10,60,2
09/03/2018,FAC,PM10,41,2
09/03/2018,IZT,PM10,56,2
09/03/2018,MER,PM10,67,2
09/03/2018,MER,PM2.5,31,2
09/03/2018,NEZ,PM2.5,30,2
09/03/2018,SAG,PM10,72,2
09/03/2018,SAG,PM2.5,28,2
09/03/2018,TLA,PM10,54,2
09/03/2018,TLA,PM2.5,28,2
09/03/2018,UAX,PM2.5,26,2
09/03/2018,VIF,PM10,59,2
09/03/2018,XAL,PM10,95,2
09/03/2018,XAL,PM2.5,35,2
09/03/2018,CCA,PM2.5,23,2
09/03/2018,MGH,PM10,42,2
09/03/2018,MGH,PM2.5,23,2
09/03/2018,AJM,PM10,42,2
09/03/2018,AJM,PM2.5,21,2
09/03/2018,BJU,PM10,44,2
09/03/2018,BJU,PM2.5,23,2
09/03/2018,INN,PM10,24,2
09/03/2018,INN,PM2.5,15,2
09/03/2018,GAM,PM2.5,29,2
10/03/2018,ATI,PM10,52,2
10/03/2018,CAM,PM10,70,2
10/03/2018,CAM,PM2.5,35,2
10/03/2018,CHO,PM10,55,2
10/03/2018,CUA,PM10,31,2
10/03/2018,CUT,PM10,70,2
10/03/2018,FAC,PM10,44,2
10/03/2018,HGM,PM10,51,2
10/03/2018,HGM,PM2.5,29,2
10/03/2018,IZT,PM10,53,2
10/03/2018,MER,PM10,72,2
10/03/2018,MER,PM2.5,36,2
10/03/2018,NEZ,PM2.5,30,2
10/03/2018,SAG,PM10,64,2
10/03/2018,SAG,PM2.5,31,2
10/03/2018,TLA,PM10,62,2
10/03/2018,TLA,PM2.5,36,2
10/03/2018,UAX,PM2.5,23,2
10/03/2018,VIF,PM10,68,2
10/03/2018,XAL,PM10,87,2
10/03/2018,XAL,PM2.5,36,2
10/03/2018,CCA,PM2.5,24,2
10/03/2018,MGH,PM10,49,2
10/03/2018,MGH,PM2.5,29,2
10/03/2018,AJM,PM10,39,2
10/03/2018,AJM,PM2.5,21,2
10/03/2018,BJU,PM10,48,2
10/03/2018,BJU,PM2.5,27,2
10/03/2018,INN,PM10,24,2
10/03/2018,INN,PM2.5,15,2
10/03/2018,GAM,PM2.5,35,2
11/03/2018,ATI,PM10,39,2
11/03/2018,CAM,PM10,50,2
11/03/2018,CAM,PM2.5,22,2
11/03/2018,CHO,PM10,53,2
11/03/2018,CUA,PM10,27,2
11/03/2018,CUT,PM10,49,2
11/03/2018,FAC,PM10,36,2
11/03/2018,HGM,PM10,47,2
11/03/2018,HGM,PM2.5,25,2
11/03/2018,IZT,PM10,56,2
11/03/2018,MER,PM10,63,2
11/03/2018,MER,PM2.5,28,2
11/03/2018,NEZ,PM2.5,27,2
11/03/2018,SAG,PM10,53,2
11/03/2018,SAG,PM2.5,23,2
11/03/2018,TLA,PM10,42,2
11/03/2018,TLA,PM2.5,18,2
11/03/2018,UAX,PM2.5,28,2
11/03/2018,VIF,PM10,55,2
11/03/2018,XAL,PM10,80,2
11/03/2018,XAL,PM2.5,26,2
11/03/2018,CCA,PM2.5,19,2
11/03/2018,MGH,PM10,33,2
11/03/2018,MGH,PM2.5,18,2
11/03/2018,AJM,PM10,35,2
11/03/2018,AJM,PM2.5,16,2
11/03/2018,BJU,PM10,44,2
11/03/2018,BJU,PM2.5,23,2
11/03/2018,INN,PM10,28,2
11/03/2018,INN,PM2.5,16,2
11/03/2018,GAM,PM2.5,25,2
12/03/2018,ATI,PM10,63,2
12/03/2018,CAM,PM10,56,2
12/03/2018,CAM,PM2.5,24,2
12/03/2018,CHO,PM10,67,2
12/03/2018,CUA,PM10,38,2
12/03/2018,CUT,PM10,65,2
12/03/2018,FAC,PM10,50,2
12/03/2018,HGM,PM10,55,2
12/03/2018,HGM,PM2.5,29,2
12/03/2018,IZT,PM10,50,2
12/03/2018,MER,PM10,63,2
12/03/2018,MER,PM2.5,27,2
12/03/2018,NEZ,PM2.5,22,2
12/03/2018,SAG,PM10,50,2
12/03/2018,SAG,PM2.5,19,2
12/03/2018,TLA,PM10,55,2
12/03/2018,TLA,PM2.5,23,2
12/03/2018,UAX,PM2.5,22,2
12/03/2018,VIF,PM10,57,2
12/03/2018,XAL,PM10,69,2
12/03/2018,XAL,PM2.5,24,2
12/03/2018,CCA,PM2.5,22,2
12/03/2018,MGH,PM10,46,2
12/03/2018,MGH,PM2.5,24,2
12/03/2018,AJM,PM10,41,2
12/03/2018,AJM,PM2.5,20,2
12/03/2018,BJU,PM10,46,2
12/03/2018,BJU,PM2.5,22,2
12/03/2018,INN,PM10,30,2
12/03/2018,INN,PM2.5,17,2
12/03/2018,GAM,PM2.5,24,2
13/03/2018,ATI,PM10,54,2
13/03/2018,CAM,PM10,73,2
13/03/2018,CAM,PM2.5,31,2
13/03/2018,CHO,PM10,61,2
13/03/2018,CUA,PM10,34,2
13/03/2018,CUT,PM10,61,2
13/03/2018,FAC,PM10,51,2
13/03/2018,HGM,PM10,53,2
13/03/2018,HGM,PM2.5,25,2
13/03/2018,IZT,PM10,53,2
13/03/2018,MER,PM10,67,2
13/03/2018,MER,PM2.5,29,2
13/03/2018,NEZ,PM2.5,24,2
13/03/2018,SAG,PM10,64,2
13/03/2018,SAG,PM2.5,26,2
13/03/2018,TLA,PM10,73,2
13/03/2018,TLA,PM2.5,34,2
13/03/2018,UAX,PM2.5,22,2
13/03/2018,VIF,PM10,66,2
13/03/2018,XAL,PM10,85,2
13/03/2018,XAL,PM2.5,32,2
13/03/2018,CCA,PM2.5,21,2
13/03/2018,MGH,PM10,51,2
13/03/2018,MGH,PM2.5,26,2
13/03/2018,AJM,PM10,44,2
13/03/2018,AJM,PM2.5,19,2
13/03/2018,BJU,PM10,49,2
13/03/2018,BJU,PM2.5,22,2
13/03/2018,INN,PM10,26,2
13/03/2018,INN,PM2.5,14,2
13/03/2018,GAM,PM2.5,27,2
14/03/2018,ATI,PM10,60,2
14/03/2018,CAM,PM10,79,2
14/03/2018,CAM,PM2.5,41,2
14/03/2018,CHO,PM10,67,2
14/03/2018,CUA,PM10,40,2
14/03/2018,CUT,PM10,64,2
14/03/2018,HGM,PM10,62,2
14/03/2018,HGM,PM2.5,34,2
14/03/2018,IZT,PM10,67,2
14/03/2018,MER,PM10,83,2
14/03/2018,MER,PM2.5,37,2
14/03/2018,NEZ,PM2.5,48,2
14/03/2018,SAG,PM10,66,2
14/03/2018,SAG,PM2.5,34,2
14/03/2018,TLA,PM10,80,2
14/03/2018,TLA,PM2.5,44,2
14/03/2018,UAX,PM2.5,24,2
14/03/2018,VIF,PM10,65,2
14/03/2018,XAL,PM10,95,2
14/03/2018,XAL,PM2.5,43,2
14/03/2018,CCA,PM2.5,26,2
14/03/2018,MGH,PM10,53,2
14/03/2018,MGH,PM2.5,31,2
14/03/2018,AJM,PM10,46,2
14/03/2018,AJM,PM2.5,24,2
14/03/2018,BJU,PM10,55,2
14/03/2018,BJU,PM2.5,28,2
14/03/2018,INN,PM10,28,2
14/03/2018,INN,PM2.5,17,2
14/03/2018,GAM,PM2.5,37,2
15/03/2018,ATI,PM10,45,2
15/03/2018,CAM,PM10,69,2
15/03/2018,CAM,PM2.5,32,2
15/03/2018,CUA,PM10,32,2
15/03/2018,CUT,PM10,65,2
15/03/2018,FAC,PM10,48,2
15/03/2018,HGM,PM10,55,2
15/03/2018,HGM,PM2.5,30,2
15/03/2018,MER,PM10,74,2
15/03/2018,MER,PM2.5,32,2
15/03/2018,NEZ,PM2.5,32,2
15/03/2018,SAG,PM10,60,2
15/03/2018,SAG,PM2.5,28,2
15/03/2018,TLA,PM10,56,2
15/03/2018,TLA,PM2.5,26,2
15/03/2018,UAX,PM2.5,23,2
15/03/2018,VIF,PM10,65,2
15/03/2018,XAL,PM10,87,2
15/03/2018,XAL,PM2.5,33,2
15/03/2018,CCA,PM2.5,25,2
15/03/2018,MGH,PM10,45,2
15/03/2018,MGH,PM2.5,25,2
15/03/2018,AJM,PM10,41,2
15/03/2018,AJM,PM2.5,21,2
15/03/2018,BJU,PM10,50,2
15/03/2018,BJU,PM2.5,24,2
15/03/2018,INN,PM10,26,2
15/03/2018,INN,PM2.5,14,2
15/03/2018,GAM,PM2.5,33,2
16/03/2018,ATI,PM10,40,2
16/03/2018,CAM,PM10,69,2
16/03/2018,CAM,PM2.5,30,2
16/03/2018,CUA,PM10,32,2
16/03/2018,CUT,PM10,58,2
16/03/2018,FAC,PM10,39,2
16/03/2018,HGM,PM10,56,2
16/03/2018,HGM,PM2.5,28,2
16/03/2018,NEZ,PM2.5,44,2
16/03/2018,SAG,PM10,69,2
16/03/2018,SAG,PM2.5,30,2
16/03/2018,TLA,PM10,60,2
16/03/2018,TLA,PM2.5,26,2
16/03/2018,UAX,PM2.5,25,2
16/03/2018,VIF,PM10,76,2
16/03/2018,XAL,PM10,95,2
16/03/2018,XAL,PM2.5,35,2
16/03/2018,CCA,PM2.5,24,2
16/03/2018,MGH,PM10,42,2
16/03/2018,MGH,PM2.5,23,2
16/03/2018,AJM,PM10,40,2
16/03/2018,AJM,PM2.5,22,2
16/03/2018,BJU,PM10,48,2
16/03/2018,BJU,PM2.5,24,2
16/03/2018,GAM,PM2.5,32,2
17/03/2018,ATI,PM10,39,2
17/03/2018,CAM,PM10,53,2
17/03/2018,CAM,PM2.5,24,2
17/03/2018,CUA,PM10,29,2
17/03/2018,CUT,PM10,64,2
17/03/2018,FAC,PM10,40,2
17/03/2018,HGM,PM10,43,2
17/03/2018,HGM,PM2.5,23,2
17/03/2018,IZT,PM10,56,2
17/03/2018,NEZ,PM2.5,41,2
17/03/2018,SAG,PM10,67,2
17/03/2018,SAG,PM2.5,29,2
17/03/2018,TLA,PM10,54,2
17/03/2018,TLA,PM2.5,26,2
17/03/2018,UAX,PM2.5,24,2
17/03/2018,VIF,PM10,65,2
17/03/2018,XAL,PM10,83,2
17/03/2018,XAL,PM2.5,32,2
17/03/2018,CCA,PM2.5,21,2
17/03/2018,MGH,PM10,41,2
17/03/2018,MGH,PM2.5,23,2
17/03/2018,AJM,PM10,38,2
17/03/2018,AJM,PM2.5,19,2
17/03/2018,BJU,PM10,41,2
17/03/2018,BJU,PM2.5,21,2
17/03/2018,INN,PM10,19,2
17/03/2018,INN,PM2.5,11,2
17/03/2018,GAM,PM2.5,31,2
18/03/2018,ATI,PM10,31,2
18/03/2018,CAM,PM10,53,2
18/03/2018,CAM,PM2.5,24,2
18/03/2018,CUA,PM10,23,2
18/03/2018,CUT,PM10,45,2
18/03/2018,FAC,PM10,37,2
18/03/2018,HGM,PM10,42,2
18/03/2018,HGM,PM2.5,25,2
18/03/2018,IZT,PM10,50,2
18/03/2018,NEZ,PM2.5,36,2
18/03/2018,SAG,PM10,62,2
18/03/2018,SAG,PM2.5,29,2
18/03/2018,TLA,PM10,42,2
18/03/2018,TLA,PM2.5,17,2
18/03/2018,UAX,PM2.5,26,2
18/03/2018,VIF,PM10,57,2
18/03/2018,XAL,PM10,75,2
18/03/2018,XAL,PM2.5,31,2
18/03/2018,CCA,PM2.5,27,2
18/03/2018,MGH,PM10,30,2
18/03/2018,MGH,PM2.5,17,2
18/03/2018,AJM,PM10,37,2
18/03/2018,AJM,PM2.5,21,2
18/03/2018,BJU,PM10,42,2
18/03/2018,BJU,PM2.5,23,2
18/03/2018,INN,PM10,21,2
18/03/2018,INN,PM2.5,12,2
18/03/2018,GAM,PM2.5,29,2
19/03/2018,ATI,PM10,34,2
19/03/2018,CAM,PM10,41,2
19/03/2018,CAM,PM2.5,20,2
19/03/2018,CUA,PM10,25,2
19/03/2018,CUT,PM10,55,2
19/03/2018,FAC,PM10,32,2
19/03/2018,HGM,PM10,39,2
19/03/2018,HGM,PM2.5,21,2
19/03/2018,IZT,PM10,54,2
19/03/2018,SAG,PM10,53,2
19/03/2018,SAG,PM2.5,23,2
19/03/2018,TLA,PM10,40,2
19/03/2018,TLA,PM2.5,17,2
19/03/2018,UAX,PM2.5,27,2
19/03/2018,VIF,PM10,68,2
19/03/2018,XAL,PM10,70,2
19/03/2018,XAL,PM2.5,27,2
19/03/2018,CCA,PM2.5,25,2
19/03/2018,MGH,PM10,32,2
19/03/2018,MGH,PM2.5,16,2
19/03/2018,AJM,PM10,37,2
19/03/2018,AJM,PM2.5,19,2
19/03/2018,BJU,PM10,41,2
19/03/2018,BJU,PM2.5,23,2
19/03/2018,INN,PM10,23,2
19/03/2018,INN,PM2.5,12,2
19/03/2018,GAM,PM2.5,28,2
20/03/2018,ATI,PM10,60,2
20/03/2018,CAM,PM10,60,2
20/03/2018,CAM,PM2.5,27,2
20/03/2018,CUA,PM10,40,2
20/03/2018,CUT,PM10,78,2
20/03/2018,FAC,PM10,70,2
20/03/2018,HGM,PM10,62,2
20/03/2018,HGM,PM2.5,31,2
20/03/2018,IZT,PM10,67,2
20/03/2018,NEZ,PM2.5,48,2
20/03/2018,SAG,PM10,81,2
20/03/2018,SAG,PM2.5,25,2
20/03/2018,TLA,PM10,60,2
20/03/2018,TLA,PM2.5,25,2
20/03/2018,UAX,PM2.5,35,2
20/03/2018,VIF,PM10,78,2
20/03/2018,XAL,PM10,116,2
20/03/2018,XAL,PM2.5,35,2
20/03/2018,CCA,PM2.5,29,2
20/03/2018,MGH,PM10,50,2
20/03/2018,MGH,PM2.5,25,2
20/03/2018,AJM,PM10,54,2
20/03/2018,AJM,PM2.5,26,2
20/03/2018,BJU,PM10,59,2
20/03/2018,BJU,PM2.5,27,2
20/03/2018,INN,PM10,34,2
20/03/2018,INN,PM2.5,16,2
20/03/2018,GAM,PM2.5,33,2
21/03/2018,ATI,PM10,54,2
21/03/2018,CUA,PM10,54,2
21/03/2018,CUT,PM10,71,2
21/03/2018,FAC,PM10,63,2
21/03/2018,HGM,PM10,57,2
21/03/2018,HGM,PM2.5,31,2
21/03/2018,IZT,PM10,69,2
21/03/2018,MER,PM10,72,2
21/03/2018,MER,PM2.5,33,2
21/03/2018,NEZ,PM2.5,35,2
21/03/2018,SAG,PM10,67,2
21/03/2018,SAG,PM2.5,28,2
21/03/2018,TLA,PM10,60,2
21/03/2018,TLA,PM2.5,29,2
21/03/2018,UAX,PM2.5,37,2
21/03/2018,VIF,PM10,69,2
21/03/2018,XAL,PM10,90,2
21/03/2018,XAL,PM2.5,35,2
21/03/2018,CCA,PM2.5,32,2
21/03/2018,MGH,PM10,51,2
21/03/2018,MGH,PM2.5,29,2
21/03/2018,AJM,PM10,58,2
21/03/2018,AJM,PM2.5,30,2
21/03/2018,BJU,PM10,58,2
21/03/2018,BJU,PM2.5,28,2
21/03/2018,INN,PM10,41,2
21/03/2018,INN,PM2.5,23,2
21/03/2018,GAM,PM2.5,31,2
22/03/2018,ATI,PM10,51,2
22/03/2018,CUA,PM10,34,2
22/03/2018,CUT,PM10,63,2
22/03/2018,FAC,PM10,49,2
22/03/2018,HGM,PM10,45,2
22/03/2018,HGM,PM2.5,22,2
22/03/2018,IZT,PM10,55,2
22/03/2018,MER,PM10,67,2
22/03/2018,MER,PM2.5,29,2
22/03/2018,NEZ,PM2.5,42,2
22/03/2018,SAG,PM10,65,2
22/03/2018,SAG,PM2.5,26,2
22/03/2018,SFE,PM10,38,2
22/03/2018,SFE,PM2.5,16,2
22/03/2018,TLA,PM10,59,2
22/03/2018,TLA,PM2.5,27,2
22/03/2018,UAX,PM2.5,23,2
22/03/2018,UIZ,PM10,56,2
22/03/2018,UIZ,PM2.5,23,2
22/03/2018,VIF,PM10,63,2
22/03/2018,XAL,PM10,87,2
22/03/2018,XAL,PM2.5,30,2
22/03/2018,CCA,PM2.5,20,2
22/03/2018,MGH,PM10,34,2
22/03/2018,MGH,PM2.5,15,2
22/03/2018,AJM,PM10,37,2
22/03/2018,AJM,PM2.5,18,2
22/03/2018,BJU,PM10,40,2
22/03/2018,BJU,PM2.5,18,2
22/03/2018,INN,PM10,27,2
22/03/2018,INN,PM2.5,14,2
22/03/2018,GAM,PM2.5,30,2
23/03/2018,ATI,PM10,36,2
23/03/2018,CUA,PM10,37,2
23/03/2018,CUT,PM10,49,2
23/03/2018,HGM,PM10,45,2
23/03/2018,HGM,PM2.5,25,2
23/03/2018,IZT,PM10,50,2
23/03/2018,MER,PM10,58,2
23/03/2018,MER,PM2.5,25,2
23/03/2018,NEZ,PM2.5,51,2
23/03/2018,SAG,PM10,57,2
23/03/2018,SAG,PM2.5,18,2
23/03/2018,SFE,PM10,39,2
23/03/2018,SFE,PM2.5,16,2
23/03/2018,TLA,PM10,50,2
23/03/2018,TLA,PM2.5,24,2
23/03/2018,UAX,PM2.5,30,2
23/03/2018,UIZ,PM10,47,2
23/03/2018,UIZ,PM2.5,21,2
23/03/2018,VIF,PM10,46,2
23/03/2018,XAL,PM10,70,2
23/03/2018,XAL,PM2.5,20,2
23/03/2018,CCA,PM2.5,21,2
23/03/2018,MGH,PM10,37,2
23/03/2018,MGH,PM2.5,19,2
23/03/2018,AJM,PM10,44,2
23/03/2018,AJM,PM2.5,21,2
23/03/2018,BJU,PM10,46,2
23/03/2018,BJU,PM2.5,21,2
23/03/2018,INN,PM10,22,2
23/03/2018,INN,PM2.5,10,2
23/03/2018,GAM,PM2.5,19,2
24/03/2018,ATI,PM10,31,2
24/03/2018,CUA,PM10,24,2
24/03/2018,CUT,PM10,45,2
24/03/2018,FAC,PM10,24,2
24/03/2018,HGM,PM10,40,2
24/03/2018,HGM,PM2.5,17,2
24/03/2018,IZT,PM10,47,2
24/03/2018,NEZ,PM2.5,25,2
24/03/2018,SAG,PM10,58,2
24/03/2018,SAG,PM2.5,15,2
24/03/2018,SFE,PM10,23,2
24/03/2018,SFE,PM2.5,7,2
24/03/2018,TLA,PM10,39,2
24/03/2018,TLA,PM2.5,14,2
24/03/2018,UAX,PM2.5,24,2
24/03/2018,UIZ,PM10,48,2
24/03/2018,UIZ,PM2.5,19,2
24/03/2018,VIF,PM10,52,2
24/03/2018,XAL,PM10,92,2
24/03/2018,XAL,PM2.5,25,2
24/03/2018,CCA,PM2.5,9,2
24/03/2018,MGH,PM10,29,2
24/03/2018,MGH,PM2.5,11,2
24/03/2018,AJM,PM10,24,2
24/03/2018,AJM,PM2.5,7,2
24/03/2018,BJU,PM10,36,2
24/03/2018,BJU,PM2.5,13,2
24/03/2018,INN,PM10,19,2
24/03/2018,INN,PM2.5,6,2
24/03/2018,GAM,PM2.5,18,2
25/03/2018,ATI,PM10,26,2
25/03/2018,CUA,PM10,24,2
25/03/2018,CUT,PM10,50,2
25/03/2018,FAC,PM10,19,2
25/03/2018,HGM,PM10,39,2
25/03/2018,HGM,PM2.5,21,2
