DATETIME,HGM
2012-02-20,23.0625
2012-02-21,25.791666666666668
2012-02-22,36.95652173913044
2012-02-23,25.666666666666668
2012-02-24,23.958333333333332
2012-02-25,42.375
2012-02-26,38.30434782608695
2012-02-27,12.333333333333334
2012-02-28,27.954545454545453
2012-02-29,27.869565217391305
2012-03-01,33.375
2012-03-02,37.208333333333336
2012-03-03,36.541666666666664
2012-03-04,20.0
2012-03-05,23.5
2012-03-06,27.291666666666668
2012-03-07,22.0
2012-03-08,24.476190476190474
2012-03-09,27.375
2012-03-10,35.47826086956522
2012-03-11,25.90909090909091
2012-03-12,21.08695652173913
2012-03-13,19.375
2012-03-14,25.09090909090909
2012-03-15,28.217391304347824
2012-03-16,25.681818181818183
2012-03-17,30.25
2012-03-18,33.041666666666664
2012-03-19,17.863636363636363
2012-03-20,10.347826086956522
2012-03-21,11.478260869565217
2012-03-22,12.043478260869565
2012-03-23,23.583333333333332
2012-03-24,26.833333333333332
2012-03-25,18.708333333333332
2012-03-26,23.375
2012-03-27,27.666666666666668
2012-03-28,28.545454545454547
2012-03-29,39.875
2012-03-30,31.541666666666668
2012-03-31,32.90909090909091
2012-04-01,22.47826086956522
2012-04-02,16.52173913043478
2012-04-03,13.833333333333334
2012-04-04,20.391304347826086
2012-04-05,20.5
2012-04-06,11.173913043478262
2012-04-07,21.304347826086957
2012-04-08,32.35
2012-04-09,39.5
2012-04-10,32.76190476190476
2012-04-11,43.80952380952381
2012-04-12,29.363636363636363
2012-04-13,25.782608695652176
2012-04-14,27.0
2012-04-15,21.695652173913043
2012-04-16,29.041666666666668
2012-04-17,31.38888888888889
2012-04-18,39.31578947368421
2012-04-19,36.291666666666664
2012-04-20,33.75
2012-04-21,26.652173913043477
2012-04-22,13.666666666666666
2012-04-23,14.956521739130435
2012-04-24,14.458333333333334
2012-04-25,9.909090909090908
2012-04-26,20.291666666666668
2012-04-27,33.166666666666664
2012-04-28,45.791666666666664
2012-04-29,48.625
2012-04-30,34.416666666666664
2012-05-01,29.916666666666668
2012-05-02,29.041666666666668
2012-05-03,34.291666666666664
2012-05-04,28.583333333333332
2012-05-05,34.0
2012-05-06,39.04347826086956
2012-05-07,50.55555555555556
2012-05-08,
2012-05-09,
2012-05-10,
2012-05-11,
2012-05-12,
2012-05-13,14.0
2012-05-14,26.666666666666668
2012-05-15,29.136363636363637
2012-05-16,23.555555555555557
2012-05-17,40.75
2012-05-18,20.956521739130434
2012-05-19,23.291666666666668
2012-05-20,25.0
2012-05-21,25.375
2012-05-22,17.391304347826086
2012-05-23,21.625
2012-05-24,29.25
2012-05-25,31.565217391304348
2012-05-26,34.583333333333336
2012-05-27,33.130434782608695
2012-05-28,26.041666666666668
2012-05-29,21.791666666666668
2012-05-30,22.0
2012-05-31,22.125
2012-06-01,22.625
2012-06-02,29.208333333333332
2012-06-03,18.083333333333332
2012-06-04,25.625
2012-06-05,30.416666666666668
2012-06-06,25.0
2012-06-07,25.35
2012-06-08,29.708333333333332
2012-06-09,36.130434782608695
2012-06-10,17.541666666666668
2012-06-11,23.52173913043478
2012-06-12,19.5
2012-06-13,18.916666666666668
2012-06-14,18.636363636363637
2012-06-15,23.88888888888889
2012-06-16,
2012-06-17,12.210526315789474
2012-06-18,16.444444444444443
2012-06-19,26.166666666666668
2012-06-20,18.80952380952381
2012-06-21,16.470588235294116
2012-06-22,27.42105263157895
2012-06-23,25.608695652173914
2012-06-24,26.294117647058822
2012-06-25,15.117647058823529
2012-06-26,16.444444444444443
2012-06-27,22.22222222222222
2012-06-28,18.764705882352942
2012-06-29,24.352941176470587
2012-06-30,25.083333333333332
2012-07-01,17.791666666666668
2012-07-02,21.52173913043478
2012-07-03,21.695652173913043
2012-07-04,30.17391304347826
2012-07-05,25.47826086956522
2012-07-06,26.90909090909091
2012-07-07,19.416666666666668
2012-07-08,20.238095238095237
2012-07-09,16.238095238095237
2012-07-10,16.90909090909091
2012-07-11,14.588235294117647
2012-07-12,18.91304347826087
2012-07-13,22.1
2012-07-14,26.708333333333332
2012-07-15,18.25
2012-07-16,12.8125
2012-07-17,21.727272727272727
2012-07-18,27.40909090909091
2012-07-19,28.36842105263158
2012-07-20,23.304347826086957
2012-07-21,18.285714285714285
2012-07-22,15.681818181818182
2012-07-23,14.695652173913043
2012-07-24,23.363636363636363
2012-07-25,31.157894736842106
2012-07-26,23.19047619047619
2012-07-27,32.43478260869565
2012-07-28,27.176470588235293
2012-07-29,20.55
2012-07-30,26.0
2012-07-31,43.5
2012-08-01,17.473684210526315
2012-08-02,22.318181818181817
2012-08-03,26.27777777777778
2012-08-04,47.40909090909091
2012-08-05,23.823529411764707
2012-08-06,13.764705882352942
2012-08-07,24.043478260869566
2012-08-08,21.125
2012-08-09,16.285714285714285
2012-08-10,12.2
2012-08-11,18.347826086956523
2012-08-12,15.476190476190476
2012-08-13,15.608695652173912
2012-08-14,19.7
2012-08-15,23.166666666666668
2012-08-16,25.136363636363637
2012-08-17,19.470588235294116
2012-08-18,16.52173913043478
2012-08-19,12.421052631578947
2012-08-20,20.0
2012-08-21,17.57894736842105
2012-08-22,31.608695652173914
2012-08-23,31.416666666666668
2012-08-24,24.75
2012-08-25,16.526315789473685
2012-08-26,24.363636363636363
2012-08-27,15.529411764705882
2012-08-28,22.05263157894737
2012-08-29,20.25
2012-08-30,20.0625
2012-08-31,26.0
2012-09-01,20.61111111111111
2012-09-02,17.894736842105264
2012-09-03,21.38095238095238
2012-09-04,20.666666666666668
2012-09-05,18.954545454545453
2012-09-06,20.130434782608695
2012-09-07,23.125
