DATETIME,HGM
2012-02-20,31.6
2012-02-21,22.0
2012-02-22,40.94736842105263
2012-02-23,26.666666666666668
2012-02-24,26.541666666666668
2012-02-25,20.583333333333332
2012-02-26,30.75
2012-02-27,22.5
2012-02-28,30.083333333333332
2012-02-29,39.44444444444444
2012-03-01,31.458333333333332
2012-03-02,37.391304347826086
2012-03-03,48.333333333333336
2012-03-04,39.5
2012-03-05,27.5
2012-03-06,34.541666666666664
2012-03-07,39.19047619047619
2012-03-08,41.0
2012-03-09,30.041666666666668
2012-03-10,31.333333333333332
2012-03-11,32.0
2012-03-12,27.625
2012-03-13,23.956521739130434
2012-03-14,29.31578947368421
2012-03-15,29.125
2012-03-16,28.61904761904762
2012-03-17,37.291666666666664
2012-03-18,31.416666666666668
2012-03-19,31.083333333333332
2012-03-20,24.0
2012-03-21,29.736842105263158
2012-03-22,24.291666666666668
2012-03-23,34.541666666666664
2012-03-24,37.166666666666664
2012-03-25,35.958333333333336
2012-03-26,35.541666666666664
2012-03-27,35.91304347826087
2012-03-28,38.26315789473684
2012-03-29,18.625
2012-03-30,26.125
2012-03-31,21.916666666666668
2012-04-01,17.666666666666668
2012-04-02,17.25
2012-04-03,28.52173913043478
2012-04-04,37.73684210526316
2012-04-05,20.904761904761905
2012-04-06,22.666666666666668
2012-04-07,27.083333333333332
2012-04-08,29.875
2012-04-09,29.565217391304348
2012-04-10,26.291666666666668
2012-04-11,34.94736842105263
2012-04-12,41.0
2012-04-13,39.21739130434783
2012-04-14,34.5
2012-04-15,38.041666666666664
2012-04-16,47.291666666666664
2012-04-17,32.52173913043478
2012-04-18,36.31578947368421
2012-04-19,32.875
2012-04-20,35.708333333333336
2012-04-21,44.25
2012-04-22,39.0
2012-04-23,35.458333333333336
2012-04-24,32.52173913043478
2012-04-25,40.611111111111114
2012-04-26,34.041666666666664
2012-04-27,37.083333333333336
2012-04-28,47.291666666666664
2012-04-29,55.5
2012-04-30,48.833333333333336
2012-05-01,53.73913043478261
2012-05-02,53.21052631578947
2012-05-03,35.54545454545455
2012-05-04,39.875
2012-05-05,34.26086956521739
2012-05-06,38.291666666666664
2012-05-07,48.291666666666664
2012-05-08,51.56521739130435
2012-05-09,46.94736842105263
2012-05-10,3.5555555555555554
2012-05-11,
2012-05-12,
2012-05-13,
2012-05-14,40.791666666666664
2012-05-15,37.583333333333336
2012-05-16,47.421052631578945
2012-05-17,35.875
2012-05-18,37.25
2012-05-19,38.75
2012-05-20,40.583333333333336
2012-05-21,35.583333333333336
2012-05-22,36.083333333333336
2012-05-23,62.666666666666664
2012-05-24,46.25
2012-05-25,46.666666666666664
2012-05-26,46.625
2012-05-27,42.416666666666664
2012-05-28,52.666666666666664
2012-05-29,49.43478260869565
2012-05-30,39.73684210526316
2012-05-31,30.791666666666668
2012-06-01,32.458333333333336
2012-06-02,32.333333333333336
2012-06-03,32.166666666666664
2012-06-04,39.375
2012-06-05,35.47826086956522
2012-06-06,31.63157894736842
2012-06-07,46.708333333333336
2012-06-08,42.75
2012-06-09,44.0
2012-06-10,41.0
2012-06-11,40.916666666666664
2012-06-12,30.391304347826086
2012-06-13,35.421052631578945
2012-06-14,34.625
2012-06-15,20.608695652173914
2012-06-16,10.75
2012-06-17,7.833333333333333
2012-06-18,24.166666666666668
2012-06-19,11.695652173913043
2012-06-20,6.882352941176471
2012-06-21,7.045454545454546
2012-06-22,17.625
2012-06-23,26.75
2012-06-24,20.5
2012-06-25,30.333333333333332
2012-06-26,36.391304347826086
2012-06-27,33.0
2012-06-28,18.782608695652176
2012-06-29,20.80952380952381
2012-06-30,16.041666666666668
2012-07-01,15.916666666666666
2012-07-02,25.166666666666668
2012-07-03,22.045454545454547
2012-07-04,29.05263157894737
2012-07-05,16.80952380952381
2012-07-06,22.52173913043478
2012-07-07,29.958333333333332
2012-07-08,27.166666666666668
2012-07-09,17.833333333333332
2012-07-10,16.434782608695652
2012-07-11,34.578947368421055
2012-07-12,14.583333333333334
2012-07-13,10.875
2012-07-14,10.5
2012-07-15,18.125
2012-07-16,10.263157894736842
2012-07-17,19.956521739130434
2012-07-18,13.0
2012-07-19,21.125
2012-07-20,14.75
2012-07-21,34.833333333333336
2012-07-22,27.416666666666668
2012-07-23,21.083333333333332
2012-07-24,24.652173913043477
2012-07-25,23.263157894736842
2012-07-26,19.583333333333332
2012-07-27,27.125
2012-07-28,22.916666666666668
2012-07-29,25.916666666666668
2012-07-30,32.916666666666664
2012-07-31,28.956521739130434
2012-08-01,29.733333333333334
2012-08-02,35.708333333333336
2012-08-03,30.0
2012-08-04,32.958333333333336
2012-08-05,32.0
2012-08-06,33.333333333333336
2012-08-07,28.434782608695652
2012-08-08,33.421052631578945
2012-08-09,9.958333333333334
2012-08-10,4.291666666666667
2012-08-11,8.375
2012-08-12,14.916666666666666
2012-08-13,9.91304347826087
2012-08-14,15.0
2012-08-15,35.73684210526316
2012-08-16,25.291666666666668
2012-08-17,12.25
2012-08-18,10.458333333333334
2012-08-19,11.375
2012-08-20,7.458333333333333
2012-08-21,17.347826086956523
2012-08-22,26.157894736842106
2012-08-23,12.541666666666666
2012-08-24,11.25
2012-08-25,20.291666666666668
2012-08-26,22.791666666666668
2012-08-27,26.791666666666668
2012-08-28,23.304347826086957
2012-08-29,29.263157894736842
2012-08-30,23.041666666666668
2012-08-31,29.25
2012-09-01,16.083333333333332
2012-09-02,28.458333333333332
2012-09-03,28.833333333333332
2012-09-04,29.217391304347824
2012-09-05,41.10526315789474
2012-09-06,28.0
2012-09-07,31.666666666666668
